timestamp,temperature,pressure,vibration,humidity
2026-01-01 00:00:00,70.99342830602247,29.576240317977295,0.4660752634756389,39.56973035062321
2026-01-01 00:00:01,69.72347139765763,29.546585891616147,0.4847250268473173,39.90203228877907
2026-01-01 00:00:02,71.29537707620139,28.204356827369985,0.4701309469477429,40.192884635762745
2026-01-01 00:00:03,73.04605971281605,29.669909808298563,0.505520902347306,42.84058438493854
2026-01-01 00:00:04,69.53169325055333,30.732829081821745,0.5598589265730957,37.75834807453977
2026-01-01 00:00:05,69.53172608610164,28.725767880923204,0.4614478921429398,37.46095902546202
2026-01-01 00:00:06,73.15842563101478,31.04848265105059,0.5500410248884207,43.709859226428925
2026-01-01 00:00:07,71.53486945830582,30.487774821084336,0.4609163963826556,38.6120657743561
2026-01-01 00:00:08,69.0610512281301,29.265766678028964,0.4576186393751558,36.2108939392688
2026-01-01 00:00:09,71.08512008717193,29.858470362662157,0.5409297309171607,38.54461017370039
2026-01-01 00:00:10,69.07316461437507,31.59832180764103,0.5460968189003809,39.009841794268
2026-01-01 00:00:11,69.06854049285948,30.733547813505865,0.5425704968381327,44.6648881831773
2026-01-01 00:00:12,70.48392454313206,30.00878365489815,0.4342101295890929,42.774478637130215
2026-01-01 00:00:13,66.1734395106844,29.76231668303901,0.4767024510963975,43.44256184989673
2026-01-01 00:00:14,66.55016433497393,30.07660907045166,0.5411494296001661,42.45992092704036
2026-01-01 00:00:15,68.87542494151805,29.488236442057698,0.5020770920281947,42.83873101484594
2026-01-01 00:00:16,67.97433775933115,27.895250494280987,0.4463153576901267,37.93575362025905
2026-01-01 00:00:17,70.62849466519054,32.04217791053473,0.522915896956272,39.40419353393955
2026-01-01 00:00:18,68.18395184895758,30.1553249991994,0.4642596370504265,37.03025406092935
2026-01-01 00:00:19,67.17539259732942,30.39814726512254,0.5897262424196106,39.3685359083889
2026-01-01 00:00:20,72.93129753784311,29.942092250123093,0.5772420731209129,42.05231497280423
2026-01-01 00:00:21,69.54844739902693,29.264883199275413,0.5302048713177784,40.40374985443674
2026-01-01 00:00:22,70.13505640937585,29.81407551905123,0.5680503352384887,43.93444245688089
2026-01-01 00:00:23,67.15050362757309,28.40060523780569,0.503239567506169,36.57575262331834
2026-01-01 00:00:24,85.16395769256644,43.15671288190798,1.243078878187722,58.258484375013474
2026-01-01 00:00:25,70.22184517941973,28.765488001577605,0.5738860147651037,36.25509159439205
